timestamp,location_id,vehicle_count,avg_speed,weather,day_of_week,is_holiday,event,sensor_status,road_condition,target_congestion_level
2023-01-08 17:30:00,KLA001,17.0,23.619709425639833,Foggy,Wednesday,1.0,None,OK,Poor,2.0
2023-01-08 17:45:00,ENT002,22.0,22.136245346453133,Rainy,Thursday,0.0,None,OK,Moderate,0.0
2023-01-08 18:00:00,GUL004,15.0,33.779651944456184,Clear,Saturday,0.0,None,FAIL,Good,1.0
2023-01-08 18:15:00,KLA001,13.0,45.82737583173864,Rainy,Monday,1.0,Parade,OK,Poor,2.0
2023-01-08 18:30:00,GUL004,24.0,44.968735905075974,Foggy,Monday,0.0,Parade,FAIL,Moderate,2.0
2023-01-08 18:45:00,KLA001,21.0,50.6977145498385,Snowy,Sunday,0.0,Marathon,UNKNOWN,Moderate,4.0
2023-01-08 19:00:00,GUL004,21.0,28.003024716346918,Foggy,Sunday,1.0,Parade,UNKNOWN,Moderate,0.0
2023-01-08 19:15:00,GUL004,18.0,16.838561370311233,Snowy,Monday,0.0,None,FAIL,Poor,1.0
2023-01-08 19:30:00,ENT002,21.0,48.58014195302145,Foggy,Monday,1.0,None,OK,Good,2.0
2023-01-08 19:45:00,GUL004,24.0,31.718037270347654,Clear,Sunday,0.0,Parade,OK,Moderate,1.0
2023-01-08 20:00:00,GUL004,23.0,19.81512135611362,Snowy,Tuesday,0.0,Accident,UNKNOWN,Moderate,3.0
2023-01-08 20:15:00,ENT002,31.0,41.450637459593814,Snowy,Saturday,1.0,Marathon,OK,Good,2.0
2023-01-08 20:30:00,KLA001,18.0,47.931756882186775,Rainy,Saturday,0.0,Parade,UNKNOWN,Moderate,2.0
2023-01-08 20:45:00,GUL004,17.0,38.77942867878723,Foggy,Tuesday,1.0,Accident,OK,Poor,3.0
2023-01-08 21:00:00,KLA001,19.0,35.42151613817511,Rainy,Wednesday,0.0,None,FAIL,Moderate,4.0
2023-01-08 21:15:00,MBR003,26.0,38.406377678540935,Foggy,Wednesday,0.0,Parade,FAIL,Poor,2.0
2023-01-08 21:30:00,MBR003,18.0,36.29417237599217,Clear,Thursday,0.0,Marathon,FAIL,Good,1.0
2023-01-08 21:45:00,ENT002,23.0,26.51952888059833,Rainy,Friday,1.0,Accident,OK,Poor,0.0
2023-01-08 22:15:00,GUL004,24.0,45.212799050138145,Clear,Saturday,0.0,Parade,FAIL,Good,4.0
2023-01-08 22:30:00,KLA001,21.0,43.216785413765,Foggy,Monday,0.0,Parade,OK,Poor,0.0
2023-01-08 22:45:00,ENT002,22.0,41.6805980596682,Snowy,Wednesday,1.0,???,UNKNOWN,Poor,1.0
2023-01-08 23:00:00,ENT002,21.0,30.048515181466207,Foggy,Sunday,1.0,???,UNKNOWN,Moderate,1.0
2023-01-08 23:15:00,KLA001,21.0,38.184968378643326,Snowy,Wednesday,0.0,Marathon,UNKNOWN,Poor,3.0
2023-01-08 23:30:00,KLA001,22.0,18.22934953557145,Foggy,Tuesday,0.0,None,OK,Poor,4.0
2023-01-08 23:45:00,ENT002,17.0,41.784766638853895,Snowy,Monday,1.0,Accident,FAIL,Poor,3.0
2023-01-09 00:00:00,GUL004,20.0,54.288577078135674,Foggy,Thursday,1.0,None,FAIL,Good,0.0
2023-01-09 00:15:00,KLA001,11.0,25.258678679578942,Rainy,Thursday,0.0,Parade,FAIL,Poor,3.0
2023-01-09 00:30:00,KLA001,24.0,34.14072326682245,Snowy,Thursday,1.0,Accident,FAIL,Moderate,4.0
2023-01-09 00:45:00,ENT002,24.0,43.2910677871013,Snowy,Wednesday,0.0,Marathon,UNKNOWN,Poor,2.0
2023-01-09 01:15:00,KLA001,18.0,35.51775383699851,Foggy,Thursday,1.0,None,OK,Poor,0.0
2023-01-09 01:30:00,KLA001,13.0,33.077496707341034,Snowy,Saturday,1.0,None,FAIL,Poor,2.0
2023-01-09 01:45:00,ENT002,21.0,20.31076857583917,Rainy,Sunday,0.0,Marathon,UNKNOWN,Poor,3.0
2023-01-09 02:15:00,ENT002,22.0,60.42076040143744,Snowy,Sunday,0.0,None,OK,Moderate,4.0
2023-01-09 02:30:00,MBR003,14.0,42.77358461964676,Snowy,Thursday,1.0,Accident,FAIL,Good,0.0
2023-01-09 02:45:00,KLA001,25.0,39.77721020816287,Foggy,Saturday,0.0,Marathon,UNKNOWN,Moderate,0.0
2023-01-09 03:00:00,MBR003,21.0,43.22082310766986,Rainy,Sunday,1.0,Accident,FAIL,Moderate,1.0
2023-01-09 03:15:00,MBR003,15.0,39.88907996051398,Snowy,Tuesday,0.0,Marathon,UNKNOWN,Moderate,1.0
2023-01-09 03:30:00,ENT002,18.0,31.869856277398704,Foggy,Monday,0.0,Accident,OK,Good,0.0
2023-01-09 03:45:00,MBR003,17.0,48.232799156777055,Snowy,Tuesday,1.0,Parade,OK,Poor,2.0
2023-01-09 04:00:00,ENT002,17.0,42.25761523111754,Foggy,Saturday,1.0,Accident,OK,Good,1.0
2023-01-09 04:15:00,GUL004,19.0,40.176132519336576,Snowy,Saturday,1.0,Marathon,OK,Good,4.0
2023-01-09 04:45:00,KLA001,23.0,53.03507931934759,Rainy,Sunday,0.0,Parade,UNKNOWN,Good,1.0
2023-01-09 05:00:00,KLA001,19.0,46.6470274533311,Rainy,Tuesday,0.0,None,OK,Poor,0.0
2023-01-09 05:15:00,KLA001,24.0,34.47079162632698,Clear,Monday,,Accident,UNKNOWN,Good,2.0
???,ENT002,24.0,35.02429161614793,Rainy,Friday,0.0,Parade,UNKNOWN,Poor,1.0
2023-01-09 06:00:00,GUL004,31.0,32.17996507488963,Foggy,Thursday,1.0,None,OK,Moderate,2.0
2023-01-09 06:15:00,MBR003,11.0,32.40296882519713,,Sunday,0.0,Accident,UNKNOWN,Good,2.0
2023-01-09 06:30:00,ENT002,17.0,22.289314469119088,Clear,Friday,1.0,None,UNKNOWN,Moderate,2.0
2023-01-09 07:00:00,MBR003,17.0,21.6885512166165,Foggy,Thursday,1.0,Accident,FAIL,Good,4.0
2023-01-09 07:15:00,MBR003,19.0,27.715561687342372,Rainy,Tuesday,0.0,None,FAIL,Moderate,2.0
2023-01-09 07:30:00,MBR003,11.0,19.244119909214668,Snowy,Friday,0.0,None,FAIL,Moderate,3.0
2023-01-09 07:45:00,ENT002,7.0,39.13930307209107,Rainy,Thursday,0.0,Parade,UNKNOWN,Moderate,1.0
2023-01-09 08:15:00,MBR003,20.0,36.73303786813636,Rainy,Wednesday,1.0,Accident,FAIL,Good,0.0
2023-01-09 08:30:00,KLA001,18.0,29.574223053294237,Foggy,Friday,0.0,None,OK,Moderate,0.0
2023-01-09 08:45:00,KLA001,29.0,28.2776624656336,Foggy,Monday,0.0,Parade,OK,Good,3.0
2023-01-09 09:00:00,MBR003,19.0,44.64369863546574,Clear,Sunday,1.0,None,OK,Good,4.0
2023-01-09 09:15:00,GUL004,16.0,34.494480682915125,Foggy,Saturday,1.0,Marathon,OK,Moderate,0.0
2023-01-09 09:30:00,GUL004,15.0,43.16358321536145,Foggy,Sunday,1.0,Parade,OK,Good,0.0
2023-01-09 09:45:00,MBR003,21.0,31.147513138757773,Foggy,Saturday,0.0,Marathon,OK,Moderate,3.0
2023-01-09 10:00:00,KLA001,14.0,41.81062742771083,Foggy,Tuesday,0.0,Parade,FAIL,Good,0.0
2023-01-09 10:15:00,ENT002,16.0,53.032780373160634,Clear,Thursday,1.0,Accident,UNKNOWN,Good,4.0
2023-01-09 10:30:00,ENT002,25.0,45.861658003927836,Snowy,Thursday,0.0,None,FAIL,Good,4.0
2023-01-09 10:45:00,ENT002,20.0,35.875861817835194,Clear,Monday,1.0,Parade,UNKNOWN,Poor,4.0
2023-01-09 11:00:00,MBR003,12.0,42.571989703559275,Clear,Thursday,0.0,Accident,UNKNOWN,Poor,1.0
2023-01-09 11:15:00,ENT002,21.0,37.59334825469787,Rainy,Thursday,1.0,Accident,FAIL,Moderate,4.0
2023-01-09 11:30:00,KLA001,19.0,40.07880184694728,Snowy,Monday,1.0,Marathon,FAIL,Poor,4.0
2023-01-09 11:45:00,MBR003,25.0,36.743889478514966,Rainy,Monday,0.0,Marathon,UNKNOWN,Moderate,1.0
2023-01-09 12:00:00,ENT002,19.0,38.356647941146086,Clear,Wednesday,1.0,Accident,UNKNOWN,Good,2.0
2023-01-09 12:15:00,KLA001,22.0,42.12093353074175,Foggy,Saturday,1.0,Marathon,OK,Poor,0.0
2023-01-09 12:30:00,ENT002,11.0,30.066413004180493,Snowy,Wednesday,0.0,Accident,OK,Moderate,4.0
2023-01-09 12:45:00,GUL004,24.0,29.841211730100216,Foggy,Monday,0.0,Accident,FAIL,Poor,0.0
2023-01-09 13:00:00,GUL004,16.0,26.114574461687887,Clear,Saturday,1.0,Accident,FAIL,Poor,3.0
2023-01-09 13:15:00,KLA001,15.0,23.9972889549629,Clear,Sunday,0.0,Marathon,UNKNOWN,Moderate,0.0
2023-01-09 13:30:00,KLA001,24.0,27.82717307779521,Clear,Saturday,1.0,Parade,FAIL,Poor,1.0
2023-01-09 13:45:00,GUL004,16.0,41.59462506804129,Snowy,Friday,1.0,Accident,FAIL,Moderate,0.0
2023-01-09 14:00:00,KLA001,16.0,31.07212484508116,Rainy,Sunday,0.0,None,FAIL,Poor,0.0
2023-01-09 14:15:00,MBR003,19.0,45.13614464231096,Rainy,Saturday,0.0,None,OK,Good,0.0
2023-01-09 14:30:00,MBR003,20.0,40.34713748752562,Foggy,Friday,0.0,Marathon,UNKNOWN,Good,2.0
2023-01-09 14:45:00,GUL004,13.0,20.314957865619462,Snowy,Saturday,0.0,Accident,UNKNOWN,Good,2.0
???,MBR003,25.0,46.549755842216896,Foggy,Friday,1.0,Accident,UNKNOWN,Moderate,3.0
2023-01-09 15:15:00,KLA001,16.0,48.1079864559171,Foggy,Tuesday,1.0,Parade,UNKNOWN,Moderate,1.0
2023-01-09 15:30:00,KLA001,17.0,30.061373251651467,Rainy,Saturday,1.0,Parade,OK,Good,0.0
2023-01-09 15:45:00,MBR003,21.0,44.20191542894992,Snowy,Sunday,0.0,None,OK,Moderate,0.0
2023-01-09 16:00:00,GUL004,24.0,31.43501762590801,Clear,Wednesday,0.0,None,OK,Poor,0.0
2023-01-09 16:15:00,GUL004,27.0,40.97670376748336,Foggy,Friday,1.0,None,UNKNOWN,Poor,0.0
2023-01-09 16:30:00,KLA001,15.0,27.355015930450342,Clear,Friday,1.0,None,UNKNOWN,Poor,2.0
2023-01-09 16:45:00,GUL004,24.0,22.068935474654232,Snowy,Saturday,1.0,Accident,OK,Poor,3.0
2023-01-09 17:00:00,GUL004,14.0,36.17182810387031,Foggy,Saturday,1.0,None,FAIL,Poor,4.0
2023-01-09 17:15:00,GUL004,22.0,38.762710537251635,Clear,Friday,0.0,Parade,FAIL,Moderate,1.0
2023-01-09 17:30:00,KLA001,19.0,36.02320306385396,Clear,Monday,1.0,Accident,OK,Moderate,0.0
2023-01-09 17:45:00,ENT002,24.0,28.159694417774404,Rainy,Thursday,1.0,Marathon,OK,Poor,3.0
2023-01-09 18:00:00,ENT002,22.0,36.00100937868863,Snowy,Saturday,0.0,Parade,UNKNOWN,Good,4.0
2023-01-09 18:30:00,ENT002,15.0,39.55106969877463,Snowy,Tuesday,0.0,None,OK,Good,2.0
2023-01-09 18:45:00,GUL004,21.0,41.82501030599214,Foggy,Thursday,1.0,None,FAIL,Poor,4.0
2023-01-09 19:00:00,KLA001,25.0,33.29884799545767,Rainy,Wednesday,1.0,Accident,OK,Poor,3.0
2023-01-09 19:15:00,MBR003,23.0,51.717179147161595,Foggy,Saturday,0.0,Accident,UNKNOWN,Poor,2.0
2023-01-09 19:45:00,MBR003,19.0,44.875602970867185,Foggy,Saturday,0.0,Marathon,UNKNOWN,Poor,3.0
2023-01-09 20:00:00,KLA001,20.0,51.81891092959962,Clear,Thursday,0.0,Accident,UNKNOWN,Good,4.0
2023-01-09 20:15:00,MBR003,18.0,44.80908092748896,Foggy,Tuesday,0.0,Accident,FAIL,Good,2.0
2023-01-09 20:30:00,MBR003,13.0,37.9747577293517,Foggy,Sunday,1.0,Marathon,UNKNOWN,Moderate,???
2023-01-09 20:45:00,ENT002,14.0,34.71702953337021,Snowy,Sunday,0.0,Marathon,UNKNOWN,Poor,1.0
2023-01-09 21:00:00,KLA001,19.0,50.36087651046256,Clear,Friday,0.0,None,FAIL,Poor,4.0
2023-01-09 21:15:00,MBR003,22.0,25.77025074738327,Snowy,Friday,0.0,None,UNKNOWN,Moderate,2.0
2023-01-09 21:30:00,GUL004,18.0,30.298757396203563,Clear,Monday,0.0,Accident,UNKNOWN,Good,3.0
2023-01-09 21:45:00,GUL004,22.0,36.02442234508278,Clear,Monday,0.0,None,FAIL,Poor,2.0
2023-01-09 22:00:00,KLA001,22.0,52.37653757511998,Clear,Saturday,0.0,Accident,UNKNOWN,Poor,1.0
2023-01-09 22:15:00,KLA001,23.0,43.79767636040896,Snowy,Tuesday,1.0,Accident,FAIL,Moderate,1.0
2023-01-09 22:30:00,GUL004,16.0,30.319542414897548,Clear,Friday,0.0,Marathon,FAIL,Poor,0.0
2023-01-09 22:45:00,MBR003,17.0,36.896922946150966,Rainy,Sunday,1.0,Accident,FAIL,Good,0.0
2023-01-09 23:00:00,GUL004,23.0,33.85676855903706,Rainy,Thursday,0.0,Accident,OK,Poor,1.0
2023-01-09 23:30:00,MBR003,24.0,49.78889558556779,Rainy,Thursday,1.0,None,FAIL,Moderate,4.0
2023-01-09 23:45:00,ENT002,17.0,26.282568707364945,Snowy,Sunday,1.0,None,OK,Poor,3.0
2023-01-10 00:00:00,GUL004,22.0,56.087808557343735,Foggy,Tuesday,0.0,Parade,FAIL,Moderate,0.0
2023-01-10 00:15:00,GUL004,13.0,48.28229690184623,Foggy,Monday,1.0,Marathon,OK,Good,3.0
2023-01-10 00:30:00,ENT002,19.0,50.90861670603698,Rainy,Sunday,0.0,Parade,OK,Moderate,0.0
2023-01-10 00:45:00,ENT002,21.0,35.37060487974742,Foggy,Thursday,0.0,Accident,UNKNOWN,Moderate,1.0
2023-01-10 01:00:00,KLA001,36.0,???,Rainy,Wednesday,0.0,Accident,OK,Moderate,4.0
2023-01-10 01:15:00,MBR003,19.0,25.66848185475288,Rainy,Tuesday,1.0,Parade,UNKNOWN,Poor,4.0
2023-01-10 01:30:00,MBR003,17.0,34.753375929331966,Foggy,Wednesday,1.0,Marathon,OK,Moderate,1.0
2023-01-10 01:45:00,KLA001,17.0,44.93654847643151,Foggy,Wednesday,0.0,Accident,FAIL,Moderate,3.0
2023-01-10 02:00:00,ENT002,23.0,52.96063061781396,Clear,Monday,0.0,Accident,UNKNOWN,Moderate,3.0
2023-01-10 02:15:00,MBR003,25.0,28.928431831975484,Rainy,Friday,1.0,None,OK,Poor,2.0
2023-01-10 02:30:00,MBR003,26.0,36.34494063014734,Foggy,Tuesday,0.0,Accident,OK,Poor,0.0
2023-01-10 02:45:00,GUL004,23.0,38.48700779767478,Foggy,Friday,1.0,Accident,FAIL,Good,3.0
2023-01-10 03:00:00,KLA001,13.0,26.042107978075148,Foggy,Saturday,0.0,Accident,UNKNOWN,Moderate,1.0
2023-01-10 03:15:00,MBR003,17.0,45.913492417584,Clear,Thursday,0.0,Parade,FAIL,Poor,3.0
2023-01-10 03:30:00,MBR003,17.0,32.76009668257391,Rainy,Thursday,1.0,None,UNKNOWN,Good,4.0
2023-01-10 03:45:00,MBR003,23.0,38.04609648822976,Rainy,Sunday,0.0,Accident,FAIL,Moderate,0.0
2023-01-10 04:00:00,MBR003,22.0,35.48050628088122,Snowy,Tuesday,1.0,Marathon,OK,Moderate,2.0
2023-01-10 04:30:00,KLA001,12.0,39.929550145194455,Clear,Thursday,1.0,Accident,OK,Good,4.0
2023-01-10 04:45:00,MBR003,24.0,37.84390421431978,Rainy,Thursday,0.0,???,OK,Poor,4.0
2023-01-10 05:00:00,MBR003,25.0,36.281421177213346,Snowy,Sunday,0.0,Marathon,FAIL,Good,4.0
2023-01-10 05:15:00,MBR003,21.0,32.71538378319657,Snowy,Friday,1.0,Marathon,OK,Good,4.0
2023-01-10 05:30:00,ENT002,22.0,43.195246707829554,Rainy,Thursday,1.0,None,OK,Poor,1.0
2023-01-10 06:00:00,GUL004,20.0,41.39887232839127,Clear,Sunday,0.0,None,OK,Good,4.0
2023-01-10 06:15:00,KLA001,17.0,49.96118214911129,Snowy,Thursday,0.0,Parade,UNKNOWN,Good,4.0
2023-01-10 06:30:00,GUL004,24.0,26.097780748465375,Foggy,Thursday,1.0,Marathon,OK,Poor,3.0
2023-01-10 06:45:00,KLA001,27.0,41.5776143929377,Snowy,Wednesday,1.0,Marathon,OK,Good,2.0
2023-01-10 07:15:00,KLA001,21.0,25.230750724680988,Foggy,Thursday,1.0,Marathon,FAIL,Poor,2.0
2023-01-10 07:30:00,MBR003,16.0,32.60628592540964,Clear,Saturday,0.0,Accident,OK,Moderate,2.0
2023-01-10 07:45:00,GUL004,13.0,51.91899334413573,Snowy,Saturday,1.0,None,UNKNOWN,Poor,2.0
2023-01-10 08:00:00,ENT002,20.0,49.500158286696454,Snowy,Monday,1.0,Accident,UNKNOWN,Moderate,4.0
2023-01-10 08:15:00,GUL004,30.0,42.430047220544,Foggy,Monday,0.0,Marathon,FAIL,Good,4.0
2023-01-10 08:30:00,KLA001,23.0,24.67299440110069,Rainy,Thursday,0.0,Marathon,OK,Moderate,1.0
2023-01-10 09:00:00,MBR003,16.0,43.01700008901736,Clear,Monday,1.0,Marathon,OK,Poor,3.0
2023-01-10 09:15:00,MBR003,20.0,41.75536229578598,Rainy,Friday,0.0,None,OK,Poor,2.0
2023-01-10 09:30:00,KLA001,14.0,21.56206416519254,Snowy,Friday,0.0,Parade,FAIL,Good,0.0
2023-01-10 09:45:00,GUL004,20.0,31.09682151980128,Clear,Monday,0.0,Parade,OK,Moderate,0.0
2023-01-10 10:00:00,ENT002,21.0,39.35922235851283,Rainy,Sunday,1.0,Parade,OK,Moderate,1.0
2023-01-10 10:15:00,MBR003,16.0,45.3629090951719,Snowy,Monday,1.0,Marathon,FAIL,Poor,3.0
2023-01-10 10:30:00,MBR003,16.0,18.038721789000537,Clear,Sunday,1.0,None,UNKNOWN,Poor,2.0
2023-01-10 10:45:00,MBR003,13.0,38.37876024520141,Rainy,Friday,1.0,None,OK,Poor,3.0
2023-01-10 11:00:00,GUL004,24.0,41.43048769878952,Snowy,Friday,0.0,Marathon,FAIL,Poor,1.0
2023-01-10 11:15:00,ENT002,20.0,48.49611988516213,Rainy,Saturday,0.0,None,UNKNOWN,Poor,4.0
2023-01-10 11:30:00,ENT002,28.0,46.928575842374364,Foggy,Wednesday,1.0,Marathon,OK,Good,0.0
2023-01-10 11:45:00,ENT002,13.0,45.82571318808805,Foggy,Friday,1.0,Parade,OK,Moderate,2.0
2023-01-10 12:00:00,ENT002,14.0,32.00059493298066,Rainy,Friday,1.0,None,OK,Good,4.0
2023-01-10 12:15:00,KLA001,20.0,20.919978628766923,Foggy,Tuesday,1.0,Marathon,OK,Poor,1.0
2023-01-10 12:30:00,ENT002,20.0,36.06947242938599,Foggy,Saturday,0.0,None,OK,Good,3.0
2023-01-10 12:45:00,KLA001,17.0,50.0163182520856,Rainy,Saturday,1.0,Accident,FAIL,Poor,0.0
2023-01-10 13:00:00,KLA001,19.0,???,Foggy,Thursday,0.0,Accident,OK,Good,2.0
2023-01-10 13:15:00,ENT002,27.0,47.10549102297785,Rainy,Wednesday,1.0,Accident,OK,Poor,4.0
2023-01-10 13:30:00,GUL004,21.0,44.29340822801734,Rainy,Wednesday,1.0,Marathon,UNKNOWN,Moderate,4.0
2023-01-10 13:45:00,MBR003,25.0,43.79639648385965,Foggy,Sunday,0.0,None,OK,Poor,0.0
2023-01-10 14:00:00,KLA001,22.0,34.43881253239219,Snowy,Monday,1.0,Accident,FAIL,Poor,3.0
2023-01-10 14:30:00,KLA001,21.0,56.69069525826331,Rainy,Tuesday,0.0,Marathon,OK,Moderate,3.0
2023-01-10 14:45:00,MBR003,14.0,30.574419942081235,Snowy,Sunday,1.0,Accident,FAIL,Good,3.0
2023-01-10 15:00:00,MBR003,19.0,56.14778790709852,Foggy,Thursday,1.0,Accident,OK,Poor,3.0
2023-01-10 15:15:00,KLA001,14.0,36.77971845507942,Clear,Wednesday,0.0,Marathon,FAIL,Poor,0.0
2023-01-10 15:30:00,MBR003,24.0,53.25432109095078,Snowy,Friday,,None,FAIL,Poor,0.0
2023-01-10 15:45:00,KLA001,12.0,25.931849905024617,Clear,Sunday,1.0,Accident,OK,Poor,1.0
2023-01-10 16:00:00,ENT002,29.0,45.859042011646494,Foggy,Friday,0.0,None,FAIL,Poor,3.0
2023-01-10 16:15:00,MBR003,22.0,32.63229864052378,Rainy,Friday,1.0,Parade,FAIL,Good,0.0
2023-01-10 16:30:00,KLA001,21.0,25.847328080758125,Rainy,Thursday,0.0,Marathon,UNKNOWN,Poor,1.0
2023-01-10 16:45:00,KLA001,21.0,42.185340424109455,Foggy,Saturday,0.0,Accident,OK,Moderate,1.0
2023-01-10 17:00:00,GUL004,23.0,50.09471788595969,Foggy,Saturday,1.0,Marathon,UNKNOWN,Good,3.0
2023-01-10 17:15:00,KLA001,27.0,31.550585614065035,Foggy,Wednesday,1.0,Parade,UNKNOWN,Poor,2.0
2023-01-10 17:30:00,KLA001,20.0,25.00984039541599,Foggy,Saturday,1.0,Marathon,FAIL,Poor,3.0
2023-01-10 17:45:00,ENT002,17.0,39.08155235665045,Foggy,Thursday,1.0,Marathon,UNKNOWN,Good,2.0
2023-01-10 18:00:00,ENT002,21.0,39.12564671222819,Foggy,Monday,0.0,Accident,OK,Good,1.0
2023-01-10 18:15:00,MBR003,14.0,45.483196275544984,Foggy,Monday,0.0,Parade,OK,Good,0.0
2023-01-10 18:30:00,MBR003,18.0,49.495945713644886,Rainy,Sunday,0.0,Accident,OK,Moderate,4.0
2023-01-10 18:45:00,GUL004,22.0,39.40584818727506,Clear,Saturday,0.0,None,OK,Good,1.0
2023-01-10 19:00:00,KLA001,23.0,58.55503314794263,???,Tuesday,0.0,Parade,OK,Poor,0.0
2023-01-10 19:30:00,MBR003,17.0,36.535734939931004,Snowy,Wednesday,0.0,Marathon,UNKNOWN,Good,3.0
2023-01-10 20:00:00,KLA001,27.0,37.37340479683832,Snowy,Sunday,0.0,Marathon,UNKNOWN,Moderate,1.0
2023-01-10 20:15:00,MBR003,17.0,36.63613054588864,Rainy,Saturday,0.0,Accident,FAIL,Moderate,0.0
2023-01-10 20:30:00,MBR003,18.0,49.6030479628147,Snowy,Sunday,1.0,Parade,FAIL,Good,3.0
2023-01-10 20:45:00,MBR003,23.0,44.62483624066854,Rainy,Wednesday,0.0,None,UNKNOWN,Moderate,4.0
2023-01-10 21:00:00,GUL004,18.0,28.206308783673826,Foggy,Friday,0.0,None,FAIL,Good,3.0
2023-01-10 21:15:00,MBR003,19.0,41.72254386411038,Foggy,Friday,0.0,Marathon,UNKNOWN,Moderate,2.0
2023-01-10 21:30:00,GUL004,26.0,46.71531171729053,Clear,Wednesday,1.0,Marathon,OK,Poor,3.0
2023-01-10 22:00:00,KLA001,22.0,48.875039674140595,Snowy,Monday,0.0,Accident,UNKNOWN,Poor,0.0
2023-01-10 22:15:00,ENT002,18.0,47.60846654311478,Snowy,Monday,1.0,Accident,UNKNOWN,Good,1.0
2023-01-10 22:30:00,MBR003,19.0,40.60085994615164,Clear,Tuesday,1.0,Parade,OK,Moderate,2.0
2023-01-10 22:45:00,KLA001,22.0,43.883120054234496,Foggy,Thursday,1.0,Marathon,UNKNOWN,Moderate,4.0
2023-01-10 23:00:00,MBR003,18.0,52.49504900706159,Rainy,Tuesday,1.0,None,FAIL,Moderate,2.0
2023-01-10 23:15:00,ENT002,23.0,26.672226025203503,Foggy,Sunday,1.0,Marathon,OK,Moderate,3.0
2023-01-10 23:30:00,KLA001,20.0,36.50560672783044,Clear,Saturday,1.0,Marathon,FAIL,Moderate,2.0
2023-01-10 23:45:00,KLA001,18.0,32.27431251243759,Rainy,Saturday,0.0,Accident,OK,Good,4.0
2023-01-11 00:00:00,ENT002,15.0,43.79153118726124,Snowy,Saturday,0.0,Marathon,OK,Good,1.0
2023-01-11 00:15:00,MBR003,24.0,52.302221756507876,Clear,Thursday,0.0,Parade,UNKNOWN,Poor,1.0
2023-01-11 00:30:00,MBR003,17.0,34.03025713278926,Foggy,Monday,0.0,Accident,FAIL,Poor,2.0
2023-01-11 00:45:00,ENT002,17.0,16.09695632530562,Snowy,Wednesday,0.0,Accident,OK,Poor,0.0
2023-01-11 01:00:00,GUL004,21.0,35.8777925497553,Snowy,Friday,0.0,Marathon,UNKNOWN,Moderate,2.0
2023-01-11 01:15:00,KLA001,31.0,49.13473732017407,Clear,Tuesday,1.0,Accident,UNKNOWN,Good,3.0
2023-01-11 01:30:00,ENT002,18.0,45.376299029498796,Foggy,Tuesday,0.0,Parade,FAIL,Moderate,1.0
2023-01-11 01:45:00,GUL004,20.0,44.281862478105765,Clear,Monday,0.0,None,OK,Poor,1.0
2023-01-11 02:00:00,KLA001,21.0,37.200066981255205,Rainy,Sunday,0.0,Parade,UNKNOWN,Poor,1.0
2023-01-11 02:15:00,KLA001,19.0,27.209692637802135,Rainy,Thursday,0.0,Accident,OK,Good,0.0
2023-01-11 02:30:00,ENT002,17.0,45.15294321624467,Snowy,Tuesday,1.0,Parade,FAIL,Moderate,0.0
2023-01-11 02:45:00,GUL004,11.0,31.65718189965375,Foggy,Thursday,0.0,Accident,UNKNOWN,Poor,4.0
2023-01-11 03:00:00,KLA001,21.0,61.840967333804564,Rainy,Sunday,1.0,Marathon,UNKNOWN,Moderate,2.0
2023-01-11 03:15:00,KLA001,21.0,45.70507208354516,,Sunday,0.0,Accident,OK,Good,2.0
2023-01-11 03:30:00,GUL004,19.0,34.19351697446049,Rainy,Tuesday,1.0,None,OK,Moderate,3.0
2023-01-11 03:45:00,GUL004,20.0,33.88614752611372,Rainy,Saturday,1.0,Parade,UNKNOWN,Good,1.0
2023-01-11 04:00:00,MBR003,22.0,39.070557933864116,Clear,Wednesday,0.0,Marathon,FAIL,Poor,0.0
2023-01-11 04:15:00,MBR003,22.0,37.6049807797825,Snowy,Monday,1.0,Accident,UNKNOWN,Moderate,3.0
2023-01-11 04:30:00,ENT002,19.0,51.16833775529955,Snowy,Sunday,1.0,Parade,UNKNOWN,Moderate,3.0
2023-01-11 04:45:00,MBR003,20.0,41.864161697440466,Rainy,Thursday,1.0,Parade,FAIL,Moderate,0.0
2023-01-11 05:00:00,ENT002,27.0,32.683682610914715,Snowy,Monday,0.0,Parade,FAIL,Moderate,2.0
2023-01-11 05:15:00,MBR003,20.0,58.90440685155782,Snowy,Saturday,0.0,Marathon,UNKNOWN,Good,1.0
2023-01-11 05:30:00,ENT002,14.0,40.49308331520223,Snowy,Sunday,0.0,Accident,FAIL,Good,2.0
2023-01-11 05:45:00,MBR003,14.0,47.68839675968897,Snowy,Saturday,0.0,Accident,OK,Moderate,3.0
2023-01-11 06:00:00,ENT002,17.0,33.91773492555241,Clear,Friday,0.0,Marathon,FAIL,Poor,1.0
2023-01-11 06:15:00,GUL004,29.0,43.631156277445236,Rainy,Monday,1.0,None,UNKNOWN,Good,4.0
2023-01-11 06:30:00,MBR003,20.0,43.11109991143195,Foggy,Sunday,0.0,Parade,FAIL,Moderate,3.0
2023-01-11 06:45:00,KLA001,21.0,21.103507079038472,Clear,Thursday,1.0,Accident,UNKNOWN,Moderate,2.0
2023-01-11 07:00:00,ENT002,17.0,60.1527511046064,Snowy,Thursday,1.0,Marathon,UNKNOWN,Good,2.0
2023-01-11 07:15:00,GUL004,24.0,52.906444609225474,Rainy,Saturday,0.0,Marathon,FAIL,Good,2.0
